crewId,taskId,isDDH
Crew_10094,ddh_10834,1
Crew_10094,ddh_11745,1
Crew_10094,ddh_10245,1
Crew_10097,Flt_18539,0
Crew_10097,Flt_19561,0
Crew_10099,ddh_10272,1
Crew_10099,ddh_13875,1
Crew_10099,Flt_16184,0
Crew_10099,ddh_14173,1
Crew_10099,ddh_10105,1
Crew_10100,ddh_10506,1
Crew_10100,ddh_12036,1
Crew_10100,Flt_18306,0
Crew_10100,Flt_19357,0
Crew_10105,Flt_18406,0
Crew_10113,ddh_12896,1
Crew_10113,ddh_13143,1
Crew_10113,Flt_15499,0
Crew_10113,ddh_10544,1
Crew_10126,ddh_10835,1
Crew_10126,Flt_18535,0
Crew_10136,ddh_12235,1
Crew_10136,ddh_10845,1
Crew_10136,ddh_10766,1
Crew_10136,Flt_18914,0
Crew_10136,Flt_18612,0
Crew_10146,ddh_12646,1
Crew_10146,ddh_12813,1
Crew_10146,ddh_13583,1
Crew_10146,Flt_15750,0
Crew_10146,ddh_10274,1
Crew_10146,ddh_12474,1
Crew_10155,ddh_11566,1
Crew_10155,Flt_18327,0
Crew_10155,Flt_19365,0
Crew_10155,Flt_19338,0
Crew_10158,Flt_18924,0
Crew_10158,Flt_18919,0
Crew_10158,Flt_19709,0
Crew_10158,Flt_19698,0
Crew_10159,ddh_12425,1
Crew_10159,ddh_14169,1
Crew_10159,Flt_17566,0
Crew_10159,ddh_11747,1
Crew_10159,Flt_18856,0
Crew_10165,Flt_18895,0
Crew_10165,Flt_19692,0
Crew_10165,Flt_20314,0
Crew_10166,ddh_13571,1
Crew_10166,ddh_13567,1
Crew_10166,Flt_16535,0
Crew_10166,Flt_16532,0
Crew_10166,ddh_11045,1
Crew_10169,ddh_13759,1
Crew_10169,Flt_15902,0
Crew_10169,ddh_11074,1
Crew_10169,ddh_10275,1
Crew_10169,ddh_12475,1
Crew_10172,ddh_10766,1
Crew_10172,Flt_18908,0
Crew_10172,Flt_19314,0
Crew_10193,ddh_11742,1
Crew_10193,ddh_13773,1
Crew_10193,Flt_15913,0
Crew_10193,ddh_11413,1
Crew_10202,ddh_12593,1
Crew_10202,ddh_12603,1
Crew_10202,ddh_10582,1
Crew_10202,ddh_13787,1
Crew_10202,Flt_16198,0
Crew_10202,ddh_12474,1
Crew_10204,ddh_10316,1
Crew_10204,Flt_19009,0
Crew_10204,Flt_19007,0
Crew_10204,Flt_19166,0
Crew_10204,ddh_10458,1
Crew_10213,ddh_14004,1
Crew_10213,Flt_16142,0
Crew_10213,ddh_10795,1
Crew_10213,ddh_12125,1
Crew_10217,ddh_14314,1
Crew_10217,Flt_18723,0
Crew_10217,ddh_14345,1
Crew_10221,ddh_14246,1
Crew_10221,Flt_17689,0
Crew_10221,ddh_10317,1
Crew_10221,Flt_19747,0
Crew_10221,ddh_14369,1
Crew_10225,Flt_18818,0
Crew_10225,Flt_18816,0
Crew_10232,Flt_18803,0
Crew_10232,Flt_19536,0
Crew_10232,ddh_10249,1
Crew_10237,ddh_14223,1
Crew_10237,Flt_18362,0
Crew_10237,Flt_19517,0
Crew_10237,Flt_19512,0
Crew_10237,Flt_19508,0
Crew_10237,Flt_19504,0
Crew_10243,ddh_14195,1
Crew_10243,Flt_18270,0
Crew_10243,Flt_17588,0
Crew_10243,Flt_18844,0
Crew_10254,ddh_12757,1
Crew_10254,ddh_13168,1
Crew_10254,ddh_13904,1
Crew_10254,ddh_13935,1
Crew_10254,Flt_16815,0
Crew_10254,ddh_14117,1
Crew_10255,ddh_12636,1
Crew_10255,ddh_13767,1
Crew_10255,Flt_15918,0
Crew_10255,ddh_14128,1
Crew_10261,ddh_12793,1
Crew_10261,ddh_13933,1
Crew_10261,Flt_15791,0
Crew_10261,ddh_11414,1
Crew_10267,Flt_18496,0
Crew_10274,ddh_14212,1
Crew_10274,ddh_14226,1
Crew_10274,Flt_18353,0
Crew_10274,ddh_10458,1
Crew_10275,ddh_10876,1
Crew_10275,ddh_10316,1
Crew_10275,Flt_19014,0
Crew_10275,Flt_19012,0
Crew_10275,Flt_19745,0
Crew_10275,Flt_19743,0
Crew_10275,ddh_12499,1
Crew_10277,Flt_18798,0
Crew_10277,Flt_19628,0
Crew_10282,ddh_13708,1
Crew_10282,Flt_15618,0
Crew_10282,ddh_10084,1
Crew_10282,ddh_10045,1
Crew_10283,ddh_13597,1
Crew_10283,Flt_15756,0
Crew_10283,ddh_11474,1
Crew_10283,Flt_16847,0
Crew_10283,ddh_14192,1
Crew_10283,ddh_10455,1
Crew_10285,ddh_14311,1
Crew_10285,ddh_14371,1
Crew_10285,Flt_19607,0
Crew_10294,Flt_19551,0
Crew_10301,ddh_10546,1
Crew_10301,ddh_11796,1
Crew_10301,Flt_18956,0
Crew_10301,ddh_14315,1
Crew_10301,Flt_19144,0
Crew_10303,ddh_10546,1
Crew_10303,ddh_11796,1
Crew_10303,Flt_18931,0
Crew_10303,Flt_18499,0
Crew_10303,ddh_14295,1
Crew_10303,Flt_19695,0
Crew_10303,Flt_19325,0
Crew_10303,Flt_19321,0
Crew_10312,ddh_14212,1
Crew_10312,ddh_12316,1
Crew_10312,Flt_18557,0
Crew_10312,Flt_19205,0
Crew_10312,ddh_10409,1
Crew_10313,ddh_12022,1
Crew_10313,Flt_16062,0
Crew_10313,Flt_16061,0
Crew_10313,ddh_10834,1
Crew_10313,ddh_11745,1
Crew_10313,ddh_10245,1
Crew_10322,ddh_14358,1
Crew_10322,Flt_19176,0
Crew_10322,ddh_14429,1
Crew_10330,ddh_13495,1
Crew_10330,ddh_14251,1
Crew_10330,Flt_18650,0
Crew_10330,Flt_18335,0
Crew_10330,Flt_19259,0
Crew_10334,ddh_13619,1
Crew_10334,ddh_13571,1
Crew_10334,Flt_15728,0
Crew_10334,Flt_15725,0
Crew_10334,Flt_15721,0
Crew_10334,ddh_10294,1
Crew_10334,ddh_14177,1
Crew_10334,ddh_11245,1
Crew_10336,ddh_12316,1
Crew_10336,ddh_10767,1
Crew_10336,Flt_19667,0
Crew_10336,Flt_19690,0
Crew_10336,ddh_10839,1
Crew_10341,ddh_13956,1
Crew_10341,ddh_14029,1
Crew_10341,Flt_15494,0
Crew_10341,ddh_14111,1
Crew_10341,ddh_11244,1
Crew_10341,Flt_17448,0
Crew_10341,ddh_11545,1
Crew_10346,ddh_13817,1
Crew_10346,Flt_16701,0
Crew_10353,ddh_13703,1
Crew_10353,ddh_13438,1
Crew_10353,Flt_16047,0
Crew_10353,Flt_16046,0
Crew_10353,ddh_10834,1
Crew_10353,ddh_11745,1
Crew_10353,ddh_10245,1
Crew_10357,ddh_14294,1
Crew_10357,Flt_18858,0
Crew_10357,Flt_19759,0
Crew_10359,ddh_14311,1
Crew_10359,ddh_14371,1
Crew_10359,Flt_19489,0
Crew_10361,ddh_12550,1
Crew_10361,ddh_13423,1
Crew_10361,Flt_16114,0
Crew_10361,ddh_10864,1
Crew_10363,Flt_19132,0
Crew_10368,ddh_10536,1
Crew_10368,Flt_17874,0
Crew_10368,Flt_18563,0
Crew_10368,Flt_18561,0
Crew_10368,ddh_12018,1
Crew_10368,Flt_19663,0
Crew_10368,ddh_10839,1
Crew_10371,Flt_18889,0
Crew_10371,Flt_18991,0
Crew_10371,ddh_11378,1
Crew_10371,ddh_10319,1
Crew_10372,ddh_12550,1
Crew_10372,ddh_13765,1
Crew_10372,Flt_15910,0
Crew_10373,ddh_13059,1
Crew_10373,Flt_18513,0
Crew_10373,Flt_18510,0
Crew_10373,ddh_11999,1
Crew_10378,ddh_14061,1
Crew_10378,ddh_12316,1
Crew_10378,ddh_12406,1
Crew_10378,Flt_18906,0
Crew_10378,Flt_18963,0
Crew_10378,Flt_18958,0
Crew_10380,ddh_14248,1
Crew_10380,Flt_18505,0
Crew_10380,ddh_11999,1
Crew_10381,Flt_18754,0
Crew_10381,Flt_18776,0
Crew_10381,ddh_10459,1
Crew_10384,ddh_14311,1
Crew_10384,ddh_14371,1
Crew_10384,Flt_19547,0
Crew_10387,ddh_10473,1
Crew_10387,Flt_16284,0
Crew_10387,ddh_10875,1
Crew_10387,Flt_17891,0
Crew_10387,ddh_14225,1
Crew_10406,ddh_13802,1
Crew_10406,Flt_16010,0
Crew_10406,Flt_16008,0
Crew_10406,Flt_16731,0
Crew_10406,Flt_17073,0
Crew_10407,Flt_18101,0
Crew_10407,ddh_14374,1
Crew_10407,Flt_19742,0
Crew_10409,ddh_12033,1
Crew_10409,Flt_15429,0
Crew_10409,ddh_10794,1
Crew_10409,ddh_10275,1
Crew_10409,Flt_17611,0
Crew_10409,Flt_17609,0
Crew_10409,ddh_12476,1
Crew_10412,ddh_14212,1
Crew_10412,ddh_14251,1
Crew_10412,Flt_19011,0
Crew_10412,Flt_19060,0
Crew_10412,ddh_11378,1
Crew_10422,ddh_12610,1
Crew_10422,ddh_12875,1
Crew_10422,ddh_13448,1
Crew_10422,ddh_13749,1
Crew_10422,ddh_14068,1
Crew_10422,Flt_15755,0
Crew_10422,ddh_12394,1
Crew_10425,ddh_13800,1
Crew_10425,Flt_15946,0
Crew_10425,ddh_10124,1
Crew_10425,ddh_12425,1
Crew_10428,ddh_14112,1
Crew_10428,ddh_11284,1
Crew_10428,Flt_17435,0
Crew_10428,Flt_17860,0
Crew_10430,ddh_12950,1
Crew_10430,ddh_13685,1
Crew_10430,ddh_13416,1
Crew_10430,Flt_16578,0
Crew_10431,ddh_12896,1
Crew_10431,ddh_13881,1
Crew_10431,Flt_15588,0
Crew_10431,ddh_10624,1
Crew_10432,ddh_11416,1
Crew_10432,ddh_10767,1
Crew_10432,Flt_19524,0
Crew_10432,ddh_11419,1
Crew_10434,Flt_18811,0
Crew_10438,ddh_10766,1
Crew_10438,Flt_18899,0
Crew_10438,ddh_14283,1
Crew_10438,Flt_19514,0
Crew_10439,ddh_10272,1
Crew_10439,ddh_13875,1
Crew_10439,Flt_16079,0
Crew_10439,Flt_16076,0
Crew_10439,Flt_16071,0
Crew_10439,ddh_12034,1
Crew_10439,ddh_11375,1
Crew_10444,ddh_12893,1
Crew_10444,ddh_13718,1
Crew_10444,ddh_14053,1
Crew_10444,Flt_16486,0
Crew_10450,Flt_19505,0
Crew_10450,Flt_19499,0
Crew_10450,Flt_19418,0
Crew_10452,ddh_14212,1
Crew_10452,ddh_14304,1
Crew_10452,Flt_19262,0
Crew_10452,ddh_10299,1
Crew_10453,ddh_14237,1
Crew_10453,Flt_18475,0
Crew_10453,Flt_19601,0
Crew_10453,Flt_19599,0
Crew_10453,ddh_11099,1
Crew_10458,ddh_13807,1
Crew_10458,Flt_16204,0
Crew_10458,ddh_10045,1
Crew_10461,ddh_12550,1
Crew_10461,ddh_13823,1
Crew_10461,Flt_15985,0
Crew_10461,ddh_10294,1
Crew_10462,ddh_13769,1
Crew_10462,ddh_13340,1
Crew_10462,Flt_15459,0
Crew_10462,ddh_10834,1
Crew_10462,ddh_11745,1
Crew_10462,ddh_10625,1
Crew_10470,ddh_10866,1
Crew_10470,Flt_19470,0
Crew_10470,Flt_19735,0
Crew_10483,Flt_18128,0
Crew_10483,Flt_18153,0
Crew_10483,ddh_10617,1
Crew_10483,ddh_14354,1
Crew_10483,Flt_19279,0
Crew_10483,Flt_19278,0
Crew_10483,ddh_11099,1
Crew_10485,ddh_12236,1
Crew_10485,ddh_14242,1
Crew_10485,Flt_19028,0
Crew_10485,Flt_19029,0
Crew_10485,Flt_18517,0
Crew_10485,Flt_19390,0
Crew_10485,Flt_19414,0
Crew_10486,ddh_14248,1
Crew_10486,ddh_14302,1
Crew_10486,Flt_18802,0
Crew_10486,Flt_19531,0
Crew_10486,ddh_10249,1
Crew_10493,ddh_14212,1
Crew_10493,ddh_11566,1
Crew_10493,Flt_18350,0
Crew_10493,Flt_18348,0
Crew_10493,ddh_12477,1
Crew_10511,Flt_19572,0
Crew_10512,ddh_14212,1
Crew_10512,ddh_14316,1
Crew_10512,Flt_19527,0
Crew_10512,ddh_10459,1
Crew_10516,ddh_13380,1
Crew_10516,ddh_11412,1
Crew_10516,ddh_12013,1
Crew_10516,Flt_15610,0
Crew_10516,ddh_11994,1
Crew_10516,ddh_10415,1
Crew_10523,ddh_13369,1
Crew_10523,ddh_13627,1
Crew_10523,Flt_16043,0
Crew_10523,ddh_12034,1
Crew_10523,ddh_11374,1
Crew_10523,ddh_12425,1
Crew_10530,ddh_13163,1
Crew_10530,ddh_13937,1
Crew_10530,ddh_13919,1
Crew_10530,Flt_15924,0
Crew_10530,ddh_14152,1
Crew_10530,ddh_11244,1
Crew_10534,ddh_14177,1
Crew_10534,ddh_11245,1
Crew_10534,Flt_18150,0
Crew_10534,Flt_18428,0
Crew_10535,ddh_14212,1
Crew_10535,ddh_10457,1
Crew_10535,ddh_10738,1
Crew_10535,Flt_19586,0
Crew_10540,Flt_19345,0
Crew_10551,ddh_13208,1
Crew_10551,ddh_13162,1
Crew_10551,Flt_15399,0
Crew_10551,ddh_10453,1
Crew_10554,ddh_14212,1
Crew_10554,ddh_10456,1
Crew_10554,ddh_12397,1
Crew_10554,Flt_18851,0
Crew_10554,Flt_19612,0
Crew_10554,ddh_10279,1
Crew_10556,ddh_14212,1
Crew_10556,ddh_14239,1
Crew_10556,Flt_18554,0
Crew_10556,Flt_18498,0
Crew_10556,ddh_11417,1
Crew_10556,ddh_12018,1
Crew_10556,Flt_19465,0
Crew_10556,ddh_10249,1
Crew_10557,Flt_18288,0
Crew_10558,ddh_12634,1
Crew_10558,ddh_13340,1
Crew_10558,Flt_15762,0
Crew_10558,ddh_10734,1
Crew_10564,ddh_13716,1
Crew_10564,ddh_13726,1
Crew_10564,Flt_15900,0
Crew_10564,ddh_10104,1
Crew_10564,ddh_12235,1
Crew_10566,ddh_12025,1
Crew_10566,Flt_18191,0
Crew_10566,Flt_18190,0
Crew_10566,Flt_18590,0
Crew_10570,ddh_13495,1
Crew_10570,ddh_14327,1
Crew_10570,Flt_18404,0
Crew_10570,ddh_11568,1
Crew_10570,Flt_19089,0
Crew_10571,Flt_18181,0
Crew_10571,Flt_18929,0
Crew_10571,Flt_18957,0
Crew_10571,Flt_19263,0
Crew_10571,ddh_10459,1
Crew_10572,ddh_14311,1
Crew_10572,Flt_19254,0
Crew_10572,ddh_14415,1
Crew_10574,ddh_10466,1
Crew_10574,ddh_11796,1
Crew_10574,Flt_18925,0
Crew_10574,Flt_18921,0
Crew_10574,Flt_18920,0
Crew_10574,Flt_18953,0
Crew_10577,Flt_19435,0
Crew_10586,ddh_11741,1
Crew_10586,ddh_13603,1
Crew_10586,Flt_15653,0
Crew_10590,Flt_18048,0
Crew_10590,Flt_18289,0
Crew_10590,Flt_18286,0
Crew_10590,ddh_10847,1
Crew_10597,ddh_10766,1
Crew_10597,Flt_18777,0
Crew_10597,ddh_14309,1
Crew_10597,Flt_19737,0
Crew_10597,Flt_19755,0
Crew_10600,ddh_10277,1
Crew_10600,ddh_12477,1
Crew_10600,Flt_19163,0
Crew_10601,ddh_10766,1
Crew_10601,Flt_18950,0
Crew_10601,Flt_19668,0
Crew_10601,ddh_10839,1
Crew_10605,ddh_12638,1
Crew_10605,ddh_14007,1
Crew_10605,Flt_15455,0
Crew_10605,ddh_14108,1
Crew_10609,ddh_10765,1
Crew_10609,Flt_18174,0
Crew_10609,Flt_18200,0
Crew_10609,Flt_18904,0
Crew_10609,Flt_18728,0
Crew_10609,ddh_11417,1
Crew_10612,ddh_12718,1
Crew_10612,ddh_13537,1
Crew_10612,Flt_15698,0
Crew_10612,Flt_15694,0
Crew_10612,Flt_15691,0
Crew_10619,ddh_12396,1
Crew_10619,Flt_17982,0
Crew_10619,ddh_10867,1
Crew_10619,Flt_19244,0
Crew_10619,Flt_19246,0
Crew_10619,Flt_19391,0
Crew_10622,ddh_14174,1
Crew_10622,Flt_17539,0
Crew_10622,Flt_18287,0
Crew_10623,ddh_12550,1
Crew_10623,ddh_13688,1
Crew_10623,Flt_15414,0
Crew_10629,ddh_11496,1
Crew_10629,ddh_10796,1
Crew_10629,Flt_19148,0
Crew_10629,ddh_14350,1
Crew_10633,ddh_14251,1
Crew_10633,ddh_10786,1
Crew_10633,ddh_12017,1
Crew_10633,Flt_18915,0
Crew_10633,Flt_19754,0
Crew_10633,ddh_10799,1
Crew_10634,Flt_19049,0
Crew_10636,ddh_14079,1
Crew_10636,Flt_16631,0
Crew_10636,ddh_11415,1
Crew_10636,ddh_12016,1
Crew_10636,Flt_17966,0
Crew_10641,ddh_14212,1
Crew_10641,ddh_11567,1
Crew_10641,Flt_19120,0
Crew_10641,Flt_19119,0
Crew_10641,ddh_12479,1
Crew_10648,ddh_12550,1
Crew_10648,ddh_13823,1
Crew_10648,Flt_15962,0
Crew_10653,ddh_14246,1
Crew_10653,ddh_11287,1
Crew_10653,Flt_18454,0
Crew_10653,Flt_19183,0
Crew_10653,Flt_19211,0
Crew_10653,ddh_10459,1
Crew_10654,ddh_14157,1
Crew_10654,Flt_17629,0
Crew_10656,ddh_14246,1
Crew_10656,ddh_11387,1
Crew_10656,Flt_18975,0
Crew_10656,ddh_14350,1
Crew_10656,Flt_19451,0
Crew_10656,ddh_11249,1
Crew_10657,ddh_10532,1
Crew_10657,ddh_13571,1
Crew_10657,Flt_15431,0
Crew_10657,Flt_16217,0
Crew_10657,Flt_16216,0
Crew_10657,Flt_16934,0
Crew_10657,Flt_16932,0
Crew_10657,ddh_12475,1
Crew_10658,ddh_11566,1
Crew_10658,Flt_18312,0
Crew_10658,Flt_19063,0
Crew_10665,ddh_13150,1
Crew_10665,ddh_13045,1
Crew_10665,ddh_11072,1
Crew_10665,ddh_13556,1
Crew_10665,Flt_15496,0
Crew_10665,ddh_14152,1
Crew_10665,ddh_11244,1
Crew_10666,ddh_14223,1
Crew_10666,Flt_18680,0
Crew_10666,ddh_10858,1
Crew_10666,Flt_19744,0
Crew_10666,ddh_10789,1
Crew_10670,ddh_13949,1
Crew_10670,ddh_13966,1
Crew_10670,Flt_15749,0
Crew_10670,ddh_12394,1
Crew_10670,ddh_10465,1
Crew_10670,ddh_11795,1
Crew_10673,ddh_13053,1
Crew_10673,ddh_13168,1
Crew_10673,ddh_13904,1
Crew_10673,Flt_16084,0
Crew_10673,ddh_14117,1
Crew_10679,ddh_10272,1
Crew_10679,ddh_13882,1
Crew_10679,Flt_16017,0
Crew_10679,ddh_10834,1
Crew_10679,ddh_11745,1
Crew_10679,ddh_10245,1
Crew_10680,ddh_10126,1
Crew_10680,ddh_10277,1
Crew_10680,Flt_18363,0
Crew_10680,Flt_18361,0
Crew_10680,Flt_19472,0
Crew_10680,Flt_19537,0
Crew_10687,Flt_18198,0
Crew_10687,Flt_18667,0
Crew_10687,Flt_19130,0
Crew_10687,Flt_19126,0
Crew_10687,ddh_11999,1
Crew_10689,Flt_15423,0
Crew_10689,ddh_11415,1
Crew_10689,ddh_12016,1
Crew_10689,Flt_18168,0
Crew_10690,ddh_12718,1
Crew_10690,ddh_13493,1
Crew_10690,ddh_13624,1
Crew_10690,ddh_14079,1
Crew_10690,Flt_16383,0
Crew_10693,Flt_19443,0
Crew_10705,ddh_12021,1
Crew_10705,ddh_13237,1
Crew_10705,ddh_13492,1
Crew_10705,ddh_13771,1
Crew_10705,Flt_15906,0
Crew_10705,ddh_10534,1
Crew_10709,ddh_12136,1
Crew_10709,ddh_12456,1
Crew_10709,Flt_18285,0
Crew_10713,ddh_12391,1
Crew_10713,ddh_13356,1
Crew_10713,Flt_16477,0
Crew_10716,ddh_12550,1
Crew_10716,ddh_13368,1
Crew_10716,Flt_15412,0
Crew_10722,ddh_13488,1
Crew_10722,ddh_13907,1
Crew_10722,Flt_15643,0
Crew_10722,ddh_11794,1
Crew_10722,Flt_17478,0
Crew_10722,Flt_17476,0
Crew_10723,ddh_14184,1
Crew_10723,Flt_17800,0
Crew_10723,ddh_12016,1
Crew_10723,Flt_18484,0
Crew_10726,ddh_12646,1
Crew_10726,ddh_13161,1
Crew_10726,ddh_13957,1
Crew_10726,Flt_15510,0
Crew_10727,ddh_14069,1
Crew_10727,ddh_14230,1
Crew_10727,ddh_14231,1
Crew_10727,Flt_18299,0
Crew_10728,Flt_19311,0
Crew_10738,Flt_18161,0
Crew_10738,Flt_18560,0
Crew_10738,Flt_19329,0
Crew_10738,Flt_19354,0
Crew_10745,Flt_18452,0
Crew_10745,Flt_18451,0
Crew_10745,ddh_14354,1
Crew_10745,Flt_19594,0
Crew_10747,ddh_10275,1
Crew_10747,Flt_17972,0
Crew_10747,Flt_18045,0
Crew_10753,Flt_18787,0
Crew_10753,ddh_14370,1
Crew_10753,Flt_19230,0
Crew_10760,ddh_12646,1
Crew_10760,ddh_12813,1
Crew_10760,ddh_12392,1
Crew_10760,ddh_13635,1
Crew_10760,Flt_15447,0
Crew_10760,ddh_14117,1
Crew_10763,ddh_14177,1
Crew_10763,ddh_11245,1
Crew_10763,Flt_18155,0
Crew_10763,Flt_18900,0
Crew_10767,ddh_12021,1
Crew_10767,ddh_13235,1
Crew_10767,ddh_10862,1
Crew_10767,ddh_13292,1
Crew_10767,Flt_16690,0
Crew_10767,ddh_10244,1
Crew_10774,ddh_11275,1
Crew_10774,ddh_10317,1
Crew_10774,Flt_19752,0
Crew_10774,ddh_12408,1
Crew_10776,ddh_10857,1
Crew_10776,Flt_18421,0
Crew_10776,ddh_11999,1
Crew_10778,ddh_13042,1
Crew_10778,ddh_13775,1
Crew_10778,Flt_15774,0
Crew_10778,ddh_10584,1
Crew_10783,Flt_18819,0
Crew_10783,Flt_18817,0
Crew_10784,ddh_12893,1
Crew_10784,ddh_12686,1
Crew_10784,ddh_13771,1
Crew_10784,Flt_15656,0
Crew_10784,ddh_10124,1
Crew_10786,ddh_12317,1
Crew_10786,Flt_18955,0
Crew_10786,Flt_19082,0
Crew_10797,ddh_13169,1
Crew_10797,ddh_13484,1
Crew_10797,Flt_15789,0
Crew_10797,ddh_12484,1
Crew_10800,ddh_13053,1
Crew_10800,ddh_12882,1
Crew_10800,ddh_13556,1
Crew_10800,Flt_15713,0
Crew_10800,ddh_12424,1
Crew_10802,ddh_12610,1
Crew_10802,ddh_12875,1
Crew_10802,ddh_13448,1
Crew_10802,ddh_13864,1
Crew_10802,Flt_15952,0
Crew_10812,ddh_13301,1
Crew_10812,Flt_15951,0
Crew_10812,ddh_14131,1
Crew_10812,ddh_14185,1
Crew_10814,ddh_13385,1
Crew_10814,ddh_13889,1
Crew_10814,Flt_16014,0
Crew_10814,Flt_16844,0
Crew_10814,ddh_14180,1
Crew_10815,ddh_12896,1
Crew_10815,ddh_12795,1
Crew_10815,ddh_12402,1
Crew_10815,Flt_15687,0
Crew_10815,ddh_11744,1
Crew_10815,ddh_10244,1
Crew_10816,ddh_14055,1
Crew_10816,Flt_15558,0
Crew_10816,ddh_14105,1
Crew_10816,Flt_17194,0
Crew_10816,ddh_12126,1
Crew_10837,ddh_11563,1
Crew_10837,Flt_16199,0
Crew_10837,Flt_18049,0
Crew_10837,ddh_10406,1
Crew_10838,ddh_13059,1
Crew_10838,ddh_10467,1
Crew_10838,ddh_11797,1
Crew_10838,Flt_19708,0
Crew_10838,Flt_19706,0
Crew_10840,ddh_13564,1
Crew_10840,ddh_10277,1
Crew_10840,ddh_12477,1
Crew_10840,Flt_19052,0
Crew_10843,ddh_14313,1
Crew_10843,ddh_14303,1
Crew_10843,Flt_19194,0
Crew_10858,ddh_13383,1
Crew_10858,ddh_11282,1
Crew_10858,Flt_15820,0
Crew_10858,ddh_14048,1
Crew_10858,Flt_16176,0
Crew_10858,Flt_17065,0
Crew_10858,ddh_10455,1
Crew_10862,ddh_11055,1
Crew_10862,ddh_10766,1
Crew_10862,Flt_18977,0
Crew_10862,Flt_18976,0
Crew_10863,ddh_10861,1
Crew_10863,ddh_13659,1
Crew_10863,Flt_15837,0
Crew_10863,ddh_14114,1
Crew_10865,ddh_12718,1
Crew_10865,ddh_13502,1
Crew_10865,ddh_13543,1
Crew_10865,Flt_16566,0
Crew_10889,ddh_13622,1
Crew_10889,ddh_10612,1
Crew_10889,ddh_11283,1
Crew_10889,Flt_15585,0
Crew_10889,ddh_14134,1
Crew_10889,Flt_17050,0
Crew_10891,ddh_12315,1
