crew_id,stayover_outstation_count,deadhead_count,deadhead_position_count,inconsistent_location_count,insufficient_transfer_count,flight_task_limit,duty_task_limit,flight_time_limit,rest_time_limit,duty_time_limit,cycle_rule_count,total_duty_time_limit,unqualified_crew_count,total_duty_days,total_flight_time
Crew_10148,0,1,0,0,0,0,0,0,0,0,0,0,0,5,37.05
Crew_10150,2,0,0,0,0,0,0,0,0,0,0,0,0,5,18.333333333333336
Crew_10151,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27.86666666666667
Crew_10152,4,0,0,0,0,0,0,0,0,0,0,0,0,5,22.916666666666668
Crew_10153,5,0,0,0,0,0,0,0,0,0,0,0,0,4,22.550000000000004
Crew_10155,2,1,0,0,0,0,0,0,0,0,0,0,0,2,5.216666666666667
Crew_10156,5,0,0,0,0,0,0,0,0,0,0,0,0,5,28.366666666666667
Crew_10157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Crew_10158,2,3,0,0,0,0,0,0,0,0,0,0,0,1,4.550000000000001
Crew_10159,4,3,0,0,0,0,0,0,0,0,0,0,0,2,5.616666666666667
Crew_10160,4,1,0,0,0,0,0,0,0,0,0,0,0,5,29.65
Crew_10162,6,2,0,0,0,0,0,0,0,0,0,0,0,5,25.433333333333334
Crew_10163,5,1,0,0,0,0,0,0,0,0,0,0,0,5,26.183333333333334
Crew_10165,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5.883333333333333
Crew_10166,2,4,0,0,0,0,0,0,0,0,0,0,0,1,5.6
Crew_10167,5,1,0,0,0,0,0,0,0,0,0,0,0,5,22.683333333333337
Crew_10168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Crew_10169,0,3,0,0,0,0,0,0,0,0,0,0,0,1,3.25
Crew_10171,3,2,0,0,0,0,0,0,0,0,0,0,0,4,29.68333333333333
Crew_10172,3,2,0,0,0,0,0,0,0,0,0,0,0,2,5.716666666666667
Crew_10173,4,0,0,0,0,0,0,0,0,0,0,0,0,5,19.15
Crew_10174,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Crew_10176,6,0,0,0,0,0,0,0,0,0,0,0,0,5,32.550000000000004
Crew_10177,5,2,0,0,0,0,0,0,0,0,0,0,0,5,24.416666666666668
Crew_10178,2,0,0,0,0,0,0,0,0,0,0,0,0,5,29.366666666666667
Crew_10179,6,1,0,0,0,0,0,0,0,0,0,0,0,5,26.066666666666666
Crew_10180,6,3,0,0,0,0,0,0,0,0,0,0,0,4,23.48333333333333
Crew_10181,7,1,0,0,0,0,0,0,0,0,0,0,0,4,21.916666666666668
Crew_10182,2,5,0,0,0,0,0,0,0,0,0,0,0,1,3.183333333333333
Crew_10184,4,4,0,0,0,0,0,0,0,0,0,0,0,4,16.75
Crew_10185,7,0,0,0,0,0,0,0,0,0,0,0,0,5,23.78333333333333
Crew_10186,7,0,0,0,0,0,0,0,0,0,0,0,0,4,23.916666666666668
Crew_10187,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.333333333333333
Crew_10190,7,0,0,0,0,0,0,0,0,0,0,0,0,5,22.216666666666665
Crew_10191,5,0,0,0,0,0,0,0,0,0,0,0,0,5,25.433333333333334
Crew_10192,7,0,0,0,0,0,0,0,0,0,0,0,0,5,25.016666666666666
Crew_10193,0,3,0,0,0,0,0,0,0,0,0,0,0,1,3.8333333333333335
Crew_10195,3,4,0,0,0,0,0,0,0,0,0,0,0,4,21.216666666666665
Crew_10196,6,0,0,0,0,0,0,0,0,0,0,0,0,5,23.733333333333334
Crew_10197,4,0,0,0,0,0,0,0,0,0,0,0,0,5,18.5
Crew_10198,5,2,0,0,0,0,0,0,0,0,0,0,0,5,21.933333333333334
Crew_10199,6,0,0,0,0,0,0,0,0,0,0,0,0,5,23.150000000000002
Crew_10200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Crew_10201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Crew_10202,0,3,0,0,0,0,0,0,0,0,0,0,0,2,6.2
Crew_10204,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1.8166666666666667
Crew_10205,2,0,0,0,0,0,0,0,0,0,0,0,0,5,24.15
Crew_10206,2,0,0,0,0,0,0,0,0,0,0,0,0,5,29.216666666666665
Crew_10207,6,0,0,0,0,0,0,0,0,0,0,0,0,4,18.650000000000002
Crew_10209,7,0,0,0,0,0,0,0,0,0,0,0,0,5,21.483333333333338
Crew_10210,6,0,0,0,0,0,0,0,0,0,0,0,0,4,20.883333333333336
Crew_10211,6,0,0,0,0,0,0,0,0,0,0,0,0,5,23.85
Crew_10212,5,0,0,0,0,0,0,0,0,0,0,0,0,5,31.750000000000004
Crew_10213,2,3,0,0,0,0,0,0,0,0,0,0,0,3,5.916666666666667
Crew_10215,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22.46666666666667
Crew_10216,3,1,0,0,0,0,0,0,0,0,0,0,0,5,25.65
Crew_10217,1,1,0,0,0,0,0,0,0,0,0,0,0,2,5.366666666666667
Crew_10218,4,4,0,0,0,0,0,0,0,0,0,0,0,3,16.6
Crew_10219,2,0,0,0,0,0,0,0,0,0,0,0,0,5,31.033333333333335
Crew_10220,4,1,0,0,0,0,0,0,0,0,0,0,0,5,25.0
Crew_10221,1,0,0,0,0,0,0,0,0,0,0,0,0,2,8.9
Crew_10223,6,0,0,0,0,0,0,0,0,0,0,0,0,5,27.6
Crew_10224,5,0,0,0,0,0,0,0,0,0,0,0,0,4,15.483333333333333
Crew_10225,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.5
Crew_10227,6,0,0,0,0,0,0,0,0,0,0,0,0,4,19.983333333333334
Crew_10228,2,0,0,0,0,0,0,0,0,0,0,0,0,5,21.849999999999998
Crew_10231,6,0,0,0,0,0,0,0,0,0,0,0,0,5,19.6
Crew_10232,2,4,0,0,0,0,0,0,0,0,0,0,0,2,9.066666666666666
Crew_10233,5,4,0,0,0,0,0,0,0,0,0,0,0,4,20.5
Crew_10237,2,4,0,0,0,0,0,0,0,0,0,0,0,3,6.05
Crew_10239,1,1,0,0,0,0,0,0,0,0,0,0,0,5,26.416666666666664
Crew_10241,5,3,0,0,0,0,0,0,0,0,0,0,0,4,23.15
Crew_10242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Crew_10243,4,5,0,0,0,0,0,0,0,0,0,0,0,2,7.066666666666666
Crew_10244,6,0,0,0,0,0,0,0,0,0,0,0,0,5,25.61666666666667
Crew_10249,0,2,0,0,0,0,0,0,0,0,0,0,0,5,20.683333333333334
Crew_10250,2,0,0,0,0,0,0,0,0,0,0,0,0,5,20.166666666666664
Crew_10251,2,0,0,0,0,0,0,0,0,0,0,0,0,5,31.01666666666667
Crew_10252,6,0,0,0,0,0,0,0,0,0,0,0,0,4,15.566666666666666
Crew_10253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Crew_10254,1,4,0,0,0,0,0,0,0,0,0,0,0,1,2.9
Crew_10255,1,3,0,0,0,0,0,0,0,0,0,0,0,1,5.616666666666666
Crew_10256,1,0,0,0,0,0,0,0,0,0,0,0,0,5,25.616666666666667
Crew_10257,6,2,0,0,0,0,0,0,0,0,0,0,0,5,22.1
Crew_10258,2,6,0,0,0,0,0,0,0,0,0,0,0,4,20.666666666666664
Crew_10261,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1.8333333333333333
Crew_10262,5,2,0,0,0,0,0,0,0,0,0,0,0,5,33.18333333333333
Crew_10263,4,0,0,0,0,0,0,0,0,0,0,0,0,5,28.349999999999998
Crew_10265,6,0,0,0,0,0,0,0,0,0,0,0,0,5,28.066666666666663
Crew_10266,0,2,0,0,0,0,0,0,0,0,0,0,0,5,22.500000000000004
Crew_10267,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3.55
Crew_10268,3,0,0,0,0,0,0,0,0,0,0,0,0,4,18.25
Crew_10269,5,0,0,0,0,0,0,0,0,0,0,0,0,5,21.3
Crew_10271,7,0,0,0,0,0,0,0,0,0,0,0,0,5,25.316666666666666
Crew_10272,6,0,0,0,0,0,0,0,0,0,0,0,0,4,22.15
Crew_10274,1,3,0,0,0,0,0,0,0,0,0,0,0,2,2.8
Crew_10275,3,3,0,0,0,0,0,0,0,0,0,0,0,1,6.783333333333333
Crew_10277,2,2,0,0,0,0,0,0,0,0,0,0,0,1,3.6
Crew_10278,6,0,0,0,0,0,0,0,0,0,0,0,0,5,26.266666666666666
Crew_10279,4,2,0,0,0,0,0,0,0,0,0,0,0,5,24.23333333333333
Crew_10280,4,0,0,0,0,0,0,0,0,0,0,0,0,4,12.033333333333333
Crew_10281,2,3,0,0,0,0,0,0,0,0,0,0,0,3,11.316666666666666
Crew_10282,1,2,0,0,0,0,0,0,0,0,0,0,0,2,9.783333333333333
Crew_10283,1,4,0,0,0,0,0,0,0,0,0,0,0,1,4.75
Crew_10284,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Crew_10285,2,1,0,0,0,0,0,0,0,0,0,0,0,2,10.35
Crew_10287,3,2,0,0,0,0,0,0,0,0,0,0,0,5,25.549999999999997
Crew_10288,5,0,0,0,0,0,0,0,0,0,0,0,0,5,30.41666666666667
Crew_10292,7,3,0,0,0,0,0,0,0,0,0,0,0,4,16.95
Crew_10293,7,2,0,0,0,0,0,0,0,0,0,0,0,4,17.21666666666667
Crew_10294,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5166666666666666
Crew_10295,4,0,0,0,0,0,0,0,0,0,0,0,0,5,21.016666666666673
Crew_10297,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21.466666666666665
Crew_10299,3,2,0,0,0,0,0,0,0,0,0,0,0,5,28.55
Crew_10300,6,0,0,0,0,0,0,0,0,0,0,0,0,5,30.85
Crew_10301,3,3,0,0,0,0,0,0,0,0,0,0,0,1,3.7
Crew_10302,2,2,0,0,0,0,0,0,0,0,0,0,0,3,4.983333333333333
Crew_10303,3,1,0,0,0,0,0,0,0,0,0,0,0,2,5.383333333333334
Crew_10304,0,1,0,0,0,0,0,0,0,0,0,0,0,5,21.25
Crew_10305,7,0,0,0,0,0,0,0,0,0,0,0,0,4,19.933333333333334
Crew_10306,7,0,0,0,0,0,0,0,0,0,0,0,0,5,19.983333333333334
Crew_10308,1,1,0,0,0,0,0,0,0,0,0,0,0,3,5.216666666666667
Crew_10310,4,3,0,0,0,0,0,0,0,0,0,0,0,4,14.05
Crew_10311,3,3,0,0,0,0,0,0,0,0,0,0,0,4,16.01666666666667
Crew_10312,1,3,0,0,0,0,0,0,0,0,0,0,0,2,3.3666666666666667
Crew_10313,1,3,0,0,0,0,0,0,0,0,0,0,0,2,2.1166666666666667
Crew_10314,5,0,0,0,0,0,0,0,0,0,0,0,0,5,21.166666666666668
Crew_10316,3,1,0,0,0,0,0,0,0,0,0,0,0,5,20.28333333333333
Crew_10317,5,0,0,0,0,0,0,0,0,0,0,0,0,3,14.383333333333335
Crew_10318,2,2,0,0,0,0,0,0,0,0,0,0,0,2,9.85
Crew_10319,5,1,0,0,0,0,0,0,0,0,0,0,0,5,21.983333333333334
Crew_10321,3,1,0,0,0,0,0,0,0,0,0,0,0,4,25.25
Crew_10322,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.7333333333333334
Crew_10323,5,1,0,0,0,0,0,0,0,0,0,0,0,5,23.21666666666667
Crew_10325,5,0,0,0,0,0,0,0,0,0,0,0,0,5,25.866666666666664
Crew_10327,5,0,0,0,0,0,0,0,0,0,0,0,0,5,23.883333333333333
Crew_10328,3,4,0,0,0,0,0,0,0,0,0,0,0,4,15.95
Crew_10329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Crew_10330,2,1,0,0,0,0,0,0,0,0,0,0,0,2,11.516666666666667
Crew_10333,5,0,0,0,0,0,0,0,0,0,0,0,0,5,24.166666666666664
Crew_10334,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6.783333333333333
Crew_10335,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25.83333333333333
Crew_10336,2,1,0,0,0,0,0,0,0,0,0,0,0,2,5.116666666666667
Crew_10337,4,2,0,0,0,0,0,0,0,0,0,0,0,4,13.083333333333334
Crew_10338,3,1,0,0,0,0,0,0,0,0,0,0,0,4,21.383333333333336
Crew_10341,1,4,0,0,0,0,0,0,0,0,0,0,0,1,3.433333333333333
Crew_10342,3,1,0,0,0,0,0,0,0,0,0,0,0,5,30.483333333333334
Crew_10343,6,0,0,0,0,0,0,0,0,0,0,0,0,5,22.35
Crew_10344,5,0,0,0,0,0,0,0,0,0,0,0,0,5,19.5
Crew_10345,6,1,0,0,0,0,0,0,0,0,0,0,0,5,19.833333333333332
Crew_10346,1,3,0,0,0,0,0,0,0,0,0,0,0,1,2.566666666666667
Crew_10347,4,0,0,0,0,0,0,0,0,0,0,0,0,5,29.55
Crew_10348,6,0,0,0,0,0,0,0,0,0,0,0,0,5,27.216666666666665
Crew_10350,2,2,0,0,0,0,0,0,0,0,0,0,0,4,23.599999999999994
Crew_10351,3,2,0,0,0,0,0,0,0,0,0,0,0,2,4.866666666666667
Crew_10352,5,0,0,0,0,0,0,0,0,0,0,0,0,5,22.766666666666666
Crew_10353,2,3,0,0,0,0,0,0,0,0,0,0,0,2,1.7333333333333334
Crew_10354,6,0,0,0,0,0,0,0,0,0,0,0,0,5,32.166666666666664
Crew_10355,3,3,0,0,0,0,0,0,0,0,0,0,0,4,20.78333333333333
Crew_10356,5,4,0,0,0,0,0,0,0,0,0,0,0,4,22.25
Crew_10357,2,1,0,0,0,0,0,0,0,0,0,0,0,2,8.633333333333333
Crew_10359,4,1,0,0,0,0,0,0,0,0,0,0,0,2,5.6
Crew_10361,1,3,0,0,0,0,0,0,0,0,0,0,0,1,2.3333333333333335
Crew_10362,7,0,0,0,0,0,0,0,0,0,0,0,0,5,26.316666666666666
Crew_10363,2,2,0,0,0,0,0,0,0,0,0,0,0,2,1.8666666666666667
Crew_10364,6,0,0,0,0,0,0,0,0,0,0,0,0,5,22.333333333333332
Crew_10365,4,0,0,0,0,0,0,0,0,0,0,0,0,5,18.766666666666666
Crew_10366,4,0,0,0,0,0,0,0,0,0,0,0,0,5,25.766666666666666
Crew_10367,7,0,0,0,0,0,0,0,0,0,0,0,0,4,19.916666666666668
Crew_10368,3,3,0,0,0,0,0,0,0,0,0,0,0,2,6.7
Crew_10370,5,2,0,0,0,0,0,0,0,0,0,0,0,5,20.566666666666666
Crew_10371,4,3,0,0,0,0,0,0,0,0,0,0,0,1,4.916666666666666
Crew_10372,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2.0833333333333335
Crew_10373,0,3,0,0,0,0,0,0,0,0,0,0,0,1,3.25
Crew_10374,2,0,0,0,0,0,0,0,0,0,0,0,0,5,20.099999999999998
Crew_10375,1,0,0,0,0,0,0,0,0,0,0,0,0,5,28.549999999999997
Crew_10376,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2.033333333333333
Crew_10377,1,5,0,0,0,0,0,0,0,0,0,0,0,1,5.016666666666667
Crew_10378,2,1,0,0,0,0,0,0,0,0,0,0,0,1,7.716666666666667
Crew_10380,1,3,0,0,0,0,0,0,0,0,0,0,0,2,4.233333333333333
Crew_10381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Crew_10384,1,1,0,0,0,0,0,0,0,0,0,0,0,2,4.633333333333333
Crew_10386,5,0,0,0,0,0,0,0,0,0,0,0,0,4,18.749999999999996
Crew_10387,5,2,0,0,0,0,0,0,0,0,0,0,0,2,4.55
Crew_10388,6,0,0,0,0,0,0,0,0,0,0,0,0,5,15.399999999999999
Crew_10389,2,0,0,0,0,0,0,0,0,0,0,0,0,5,24.133333333333333
Crew_10390,4,5,0,0,0,0,0,0,0,0,0,0,0,4,19.166666666666668
Crew_10391,5,0,0,0,0,0,0,0,0,0,0,0,0,4,20.933333333333334
Crew_10392,5,0,0,0,0,0,0,0,0,0,0,0,0,4,16.650000000000002
Crew_10393,5,2,0,0,0,0,0,0,0,0,0,0,0,5,19.099999999999998
Crew_10394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Crew_10395,6,0,0,0,0,0,0,0,0,0,0,0,0,5,25.549999999999997
Crew_10397,0,1,0,0,0,0,0,0,0,0,0,0,0,5,26.1
Crew_10398,5,2,0,0,0,0,0,0,0,0,0,0,0,5,26.299999999999997
Crew_10400,5,0,0,0,0,0,0,0,0,0,0,0,0,5,14.666666666666668
Crew_10401,2,1,0,0,0,0,0,0,0,0,0,0,0,4,11.25
Crew_10403,6,0,0,0,0,0,0,0,0,0,0,0,0,4,14.083333333333332
Crew_10404,6,0,0,0,0,0,0,0,0,0,0,0,0,5,27.333333333333336
Crew_10405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Crew_10406,1,2,0,0,0,0,0,0,0,0,0,0,0,2,9.516666666666666
Crew_10407,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.5833333333333335
Crew_10409,4,4,0,0,0,0,0,0,0,0,0,0,0,2,9.649999999999999
Crew_10410,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27.083333333333332
Crew_10411,3,1,0,0,0,0,0,0,0,0,0,0,0,4,19.583333333333332
Crew_10412,5,3,0,0,0,0,0,0,0,0,0,0,0,3,5.133333333333333
Crew_10413,0,1,0,0,0,0,0,0,0,0,0,0,0,5,26.416666666666664
Crew_10414,3,1,0,0,0,0,0,0,0,0,0,0,0,5,22.333333333333332
Crew_10415,4,1,0,0,0,0,0,0,0,0,0,0,0,5,19.4
Crew_10416,2,0,0,0,0,0,0,0,0,0,0,0,0,5,23.233333333333334
Crew_10417,7,3,0,0,0,0,0,0,0,0,0,0,0,5,24.283333333333335
Crew_10419,6,0,0,0,0,0,0,0,0,0,0,0,0,5,16.95
Crew_10420,1,3,0,0,0,0,0,0,0,0,0,0,0,2,9.816666666666666
Crew_10421,4,3,0,0,0,0,0,0,0,0,0,0,0,5,22.299999999999997
