id,crewId,airport,startTime,endTime,isDuty
Grd_2129_10001,Crew_10047,UQLN,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_2155_10000,Crew_10048,UQLN,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_2155_10001,Crew_10048,UQLN,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_1698_10000,Crew_10052,UQLN,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_2146_10000,Crew_10053,GRIG,2025/02/02 00:00:00,2025/02/02 23:59:00,0
Grd_2146_10001,Crew_10053,GRIG,2025/02/03 00:00:00,2025/02/03 23:59:00,0
Grd_2146_10002,Crew_10053,GRIG,2025/02/04 00:00:00,2025/02/04 23:59:00,0
Grd_1719_10000,Crew_10059,UQLN,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_1769_10000,Crew_10064,XGOB,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_1769_10001,Crew_10064,XGOB,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_1769_10002,Crew_10064,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1769_10003,Crew_10064,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_1174_10000,Crew_10066,UQLN,2025/02/02 08:00:00,2025/02/02 18:00:00,1
Grd_1174_10001,Crew_10066,UQLN,2025/02/03 08:00:00,2025/02/03 18:00:00,1
Grd_1174_10002,Crew_10066,UQLN,2025/02/04 08:00:00,2025/02/04 18:00:00,1
Grd_1174_10003,Crew_10066,UQLN,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_1174_10004,Crew_10066,UQLN,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_1174_10005,Crew_10066,UQLN,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1174_10006,Crew_10066,UQLN,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_2552_10000,Crew_10068,XGOB,2025/02/02 00:00:00,2025/02/02 23:59:00,0
Grd_2552_10001,Crew_10068,XGOB,2025/02/03 00:00:00,2025/02/03 23:59:00,0
Grd_2552_10002,Crew_10068,XGOB,2025/02/04 00:00:00,2025/02/04 23:59:00,0
Grd_2552_10003,Crew_10068,XGOB,2025/02/05 00:00:00,2025/02/05 23:59:00,0
Grd_2552_10004,Crew_10068,XGOB,2025/02/06 00:00:00,2025/02/06 23:59:00,0
Grd_2552_10005,Crew_10068,XGOB,2025/02/07 00:00:00,2025/02/07 23:59:00,0
Grd_2158_10000,Crew_10074,UQLN,2025/02/05 00:00:00,2025/02/05 23:59:00,0
Grd_1829_10000,Crew_10077,XGOB,2025/02/02 00:00:00,2025/02/02 23:59:00,0
Grd_2130_10000,Crew_10081,UQLN,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_9475_10000,Crew_10085,XGOB,2025/02/04 08:00:00,2025/02/04 18:00:00,1
Grd_9475_10001,Crew_10085,XGOB,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_9475_10002,Crew_10085,XGOB,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_9459_10000,Crew_10087,XGOB,2025/02/05 00:00:00,2025/02/05 23:59:00,0
Grd_4113_10000,Crew_10088,GRIG,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_4113_10001,Crew_10088,GRIG,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_2041_10000,Crew_10092,UQLN,2025/02/06 00:00:00,2025/02/06 23:59:00,0
Grd_2041_10001,Crew_10092,UQLN,2025/02/07 00:00:00,2025/02/07 23:59:00,0
Grd_2041_10002,Crew_10092,UQLN,2025/02/08 00:00:00,2025/02/08 23:59:00,0
Grd_1120_10000,Crew_10095,CXOJ,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_2167_10000,Crew_10097,UQLN,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1707_10000,Crew_10100,UQLN,2025/02/04 00:00:00,2025/02/04 23:59:00,0
Grd_2038_10000,Crew_10109,XGOB,2025/02/02 08:00:00,2025/02/02 18:00:00,1
Grd_2038_10001,Crew_10109,XGOB,2025/02/03 08:00:00,2025/02/03 18:00:00,1
Grd_2133_10000,Crew_10114,VBKF,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_1687_10000,Crew_10124,SNFR,2025/02/07 00:00:00,2025/02/07 23:59:00,0
Grd_1687_10001,Crew_10124,SNFR,2025/02/08 00:00:00,2025/02/08 23:59:00,0
Grd_1727_10000,Crew_10127,XGOB,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_1727_10001,Crew_10127,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_2504_10000,Crew_10128,XGOB,2025/02/06 00:00:00,2025/02/06 23:59:00,0
Grd_2504_10001,Crew_10128,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1688_10000,Crew_10132,UQLN,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_1127_10000,Crew_10136,XGOB,2025/02/04 08:00:00,2025/02/04 18:00:00,1
Grd_1127_10001,Crew_10136,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_1401_10000,Crew_10140,XGOB,2025/02/02 08:00:00,2025/02/02 18:00:00,1
Grd_1401_10001,Crew_10140,XGOB,2025/02/03 08:00:00,2025/02/03 18:00:00,1
Grd_1401_10002,Crew_10140,XGOB,2025/02/04 08:00:00,2025/02/04 18:00:00,1
Grd_1401_10003,Crew_10140,XGOB,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_2104_10000,Crew_10144,UQLN,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_1405_10000,Crew_10150,XGOB,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_1405_10001,Crew_10150,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1679_10000,Crew_10151,SNFR,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_1679_10001,Crew_10151,SNFR,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_1679_10002,Crew_10151,SNFR,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_2442_10000,Crew_10155,UQLN,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_1378_10000,Crew_10161,CXOJ,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_1668_10000,Crew_10163,UQLN,2025/02/02 00:00:00,2025/02/02 23:59:00,0
Grd_1668_10001,Crew_10163,UQLN,2025/02/03 00:00:00,2025/02/03 23:59:00,0
Grd_1668_10002,Crew_10163,UQLN,2025/02/04 00:00:00,2025/02/04 23:59:00,0
Grd_1668_10003,Crew_10163,UQLN,2025/02/05 00:00:00,2025/02/05 23:59:00,0
Grd_1668_10004,Crew_10163,UQLN,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_10658_10000,Crew_10165,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_10658_10001,Crew_10165,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_2119_10000,Crew_10167,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_2459_10000,Crew_10169,UQLN,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1676_10000,Crew_10170,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_1654_10000,Crew_10171,UQLN,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_1654_10001,Crew_10171,UQLN,2025/02/06 00:00:00,2025/02/06 23:59:00,0
Grd_1654_10002,Crew_10171,UQLN,2025/02/07 00:00:00,2025/02/07 23:59:00,0
Grd_2466_10000,Crew_10174,GRIG,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_2466_10001,Crew_10174,GRIG,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_2466_10002,Crew_10174,GRIG,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_2466_10003,Crew_10174,GRIG,2025/02/08 00:00:00,2025/02/08 23:59:00,0
Grd_1684_10000,Crew_10181,XGOB,2025/02/08 00:00:00,2025/02/08 23:59:00,0
Grd_4082_10000,Crew_10182,XGOB,2025/02/02 08:00:00,2025/02/02 18:00:00,1
Grd_4082_10001,Crew_10182,XGOB,2025/02/03 08:00:00,2025/02/03 18:00:00,1
Grd_4082_10002,Crew_10182,XGOB,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_4082_10003,Crew_10182,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_2443_10000,Crew_10187,GRIG,2025/02/06 00:00:00,2025/02/06 23:59:00,0
Grd_1172_10000,Crew_10188,GRIG,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_1664_10000,Crew_10190,UQLN,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_3026_10000,Crew_10194,XGOB,2025/02/02 00:00:00,2025/02/02 23:59:00,0
Grd_3026_10001,Crew_10194,XGOB,2025/02/03 00:00:00,2025/02/03 23:59:00,0
Grd_3026_10002,Crew_10194,XGOB,2025/02/04 00:00:00,2025/02/04 23:59:00,0
Grd_3026_10003,Crew_10194,XGOB,2025/02/05 00:00:00,2025/02/05 23:59:00,0
Grd_4106_10000,Crew_10198,UQLN,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_1382_10000,Crew_10204,UQLN,2025/02/04 00:00:00,2025/02/04 23:59:00,0
Grd_1382_10001,Crew_10204,UQLN,2025/02/05 00:00:00,2025/02/05 23:59:00,0
Grd_1382_10002,Crew_10204,UQLN,2025/02/06 00:00:00,2025/02/06 23:59:00,0
Grd_1382_10003,Crew_10204,UQLN,2025/02/07 00:00:00,2025/02/07 23:59:00,0
Grd_1382_10004,Crew_10204,UQLN,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_2551_10000,Crew_10207,XGOB,2025/02/02 08:00:00,2025/02/02 18:00:00,1
Grd_2551_10001,Crew_10207,XGOB,2025/02/03 08:00:00,2025/02/03 18:00:00,1
Grd_2551_10002,Crew_10207,XGOB,2025/02/04 08:00:00,2025/02/04 18:00:00,1
Grd_2551_10003,Crew_10207,XGOB,2025/02/06 00:00:00,2025/02/06 23:59:00,0
Grd_2551_10004,Crew_10207,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_4107_10000,Crew_10209,XGOB,2025/02/02 08:00:00,2025/02/02 18:00:00,1
Grd_4107_10001,Crew_10209,XGOB,2025/02/03 08:00:00,2025/02/03 18:00:00,1
Grd_4107_10002,Crew_10209,XGOB,2025/02/04 08:00:00,2025/02/04 18:00:00,1
Grd_4107_10003,Crew_10209,XGOB,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_4107_10004,Crew_10209,XGOB,2025/02/06 00:00:00,2025/02/06 23:59:00,0
Grd_4036_10000,Crew_10211,XGOB,2025/02/02 00:00:00,2025/02/02 23:59:00,0
Grd_4036_10001,Crew_10211,XGOB,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_1355_10000,Crew_10212,XGOB,2025/02/03 00:00:00,2025/02/03 23:59:00,0
Grd_1355_10001,Crew_10212,XGOB,2025/02/04 00:00:00,2025/02/04 23:59:00,0
Grd_1355_10002,Crew_10212,XGOB,2025/02/05 00:00:00,2025/02/05 23:59:00,0
Grd_1355_10003,Crew_10212,XGOB,2025/02/06 00:00:00,2025/02/06 23:59:00,0
Grd_1355_10004,Crew_10212,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_9410_10000,Crew_10213,XGOB,2025/02/02 08:00:00,2025/02/02 18:00:00,1
Grd_9410_10001,Crew_10213,XGOB,2025/02/03 08:00:00,2025/02/03 18:00:00,1
Grd_9410_10002,Crew_10213,XGOB,2025/02/04 08:00:00,2025/02/04 18:00:00,1
Grd_9410_10003,Crew_10213,XGOB,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_9410_10004,Crew_10213,XGOB,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_9410_10005,Crew_10213,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_9410_10006,Crew_10213,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_9411_10000,Crew_10214,XGOB,2025/02/06 00:00:00,2025/02/06 23:59:00,0
Grd_1332_10000,Crew_10219,XGOB,2025/02/04 08:00:00,2025/02/04 18:00:00,1
Grd_1332_10001,Crew_10219,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_1460_10000,Crew_10222,XGOB,2025/02/03 00:00:00,2025/02/03 23:59:00,0
Grd_1460_10001,Crew_10222,XGOB,2025/02/04 00:00:00,2025/02/04 23:59:00,0
Grd_1460_10002,Crew_10222,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_4019_10000,Crew_10225,XGOB,2025/02/02 00:00:00,2025/02/02 23:59:00,0
Grd_4019_10001,Crew_10225,XGOB,2025/02/03 00:00:00,2025/02/03 23:59:00,0
Grd_4019_10002,Crew_10225,XGOB,2025/02/04 00:00:00,2025/02/04 23:59:00,0
Grd_4019_10003,Crew_10225,XGOB,2025/02/05 00:00:00,2025/02/05 23:59:00,0
Grd_4019_10004,Crew_10225,XGOB,2025/02/06 00:00:00,2025/02/06 23:59:00,0
Grd_4019_10005,Crew_10225,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1544_10000,Crew_10227,XGOB,2025/02/02 00:00:00,2025/02/02 23:59:00,0
Grd_1544_10001,Crew_10227,XGOB,2025/02/03 00:00:00,2025/02/03 23:59:00,0
Grd_1544_10002,Crew_10227,XGOB,2025/02/04 00:00:00,2025/02/04 23:59:00,0
Grd_1544_10003,Crew_10227,XGOB,2025/02/05 00:00:00,2025/02/05 23:59:00,0
Grd_1544_10004,Crew_10227,XGOB,2025/02/06 00:00:00,2025/02/06 23:59:00,0
Grd_1544_10005,Crew_10227,XGOB,2025/02/07 00:00:00,2025/02/07 23:59:00,0
Grd_1544_10006,Crew_10227,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_1106_10000,Crew_10230,XGOB,2025/02/02 08:00:00,2025/02/02 18:00:00,1
Grd_1106_10001,Crew_10230,XGOB,2025/02/03 08:00:00,2025/02/03 18:00:00,1
Grd_4089_10000,Crew_10231,XGOB,2025/02/04 00:00:00,2025/02/04 23:59:00,0
Grd_1626_10000,Crew_10235,UQLN,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1113_10000,Crew_10236,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1113_10001,Crew_10236,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_1030_10000,Crew_10237,XGOB,2025/02/06 00:00:00,2025/02/06 23:59:00,0
Grd_1030_10001,Crew_10237,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_1685_10000,Crew_10245,XGOB,2025/02/02 00:00:00,2025/02/02 23:59:00,0
Grd_4011_10000,Crew_10248,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1328_10000,Crew_10252,XGOB,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_1328_10001,Crew_10252,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1322_10000,Crew_10254,XGOB,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_1322_10001,Crew_10254,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1322_10002,Crew_10254,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_10598_10000,Crew_10257,XGOB,2025/02/02 00:00:00,2025/02/02 23:59:00,0
Grd_10598_10001,Crew_10257,XGOB,2025/02/03 00:00:00,2025/02/03 23:59:00,0
Grd_10598_10002,Crew_10257,XGOB,2025/02/04 00:00:00,2025/02/04 23:59:00,0
Grd_3098_10000,Crew_10260,XGOB,2025/02/03 08:00:00,2025/02/03 18:00:00,1
Grd_3098_10001,Crew_10260,XGOB,2025/02/04 08:00:00,2025/02/04 18:00:00,1
Grd_3098_10002,Crew_10260,XGOB,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_3098_10003,Crew_10260,XGOB,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_2087_10000,Crew_10261,XGOB,2025/02/02 00:00:00,2025/02/02 23:59:00,0
Grd_2087_10001,Crew_10261,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_2421_10000,Crew_10262,UQLN,2025/02/02 00:00:00,2025/02/02 23:59:00,0
Grd_2421_10001,Crew_10262,UQLN,2025/02/03 00:00:00,2025/02/03 23:59:00,0
Grd_3107_10000,Crew_10264,XGOB,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_3100_10000,Crew_10265,XGOB,2025/02/06 00:00:00,2025/02/06 23:59:00,0
Grd_3100_10001,Crew_10265,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_3100_10002,Crew_10265,XGOB,2025/02/08 00:00:00,2025/02/08 23:59:00,0
Grd_4064_10000,Crew_10268,XGOB,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_4064_10001,Crew_10268,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_4064_10002,Crew_10268,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_1114_10000,Crew_10269,XGOB,2025/02/02 00:00:00,2025/02/02 23:59:00,0
Grd_1114_10001,Crew_10269,XGOB,2025/02/03 00:00:00,2025/02/03 23:59:00,0
Grd_1114_10002,Crew_10269,XGOB,2025/02/04 00:00:00,2025/02/04 23:59:00,0
Grd_4090_10000,Crew_10270,XGOB,2025/02/02 00:00:00,2025/02/02 23:59:00,0
Grd_4027_10000,Crew_10272,XGOB,2025/02/02 00:00:00,2025/02/02 23:59:00,0
Grd_1712_10000,Crew_10273,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1366_10000,Crew_10274,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_10482_10000,Crew_10281,XGOB,2025/02/02 00:00:00,2025/02/02 23:59:00,0
Grd_10482_10001,Crew_10281,XGOB,2025/02/03 00:00:00,2025/02/03 23:59:00,0
Grd_1991_10000,Crew_10284,XGOB,2025/02/02 08:00:00,2025/02/02 18:00:00,1
Grd_1991_10001,Crew_10284,XGOB,2025/02/03 08:00:00,2025/02/03 18:00:00,1
Grd_1991_10002,Crew_10284,XGOB,2025/02/04 08:00:00,2025/02/04 18:00:00,1
Grd_1756_10000,Crew_10287,XGOB,2025/02/02 08:00:00,2025/02/02 18:00:00,1
Grd_1756_10001,Crew_10287,XGOB,2025/02/04 08:00:00,2025/02/04 18:00:00,1
Grd_1756_10002,Crew_10287,XGOB,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_1756_10003,Crew_10287,XGOB,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_4095_10000,Crew_10291,XGOB,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_4095_10001,Crew_10291,XGOB,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_1162_10000,Crew_10292,XGOB,2025/02/03 00:00:00,2025/02/03 23:59:00,0
Grd_1162_10001,Crew_10292,XGOB,2025/02/04 00:00:00,2025/02/04 23:59:00,0
Grd_1162_10002,Crew_10292,XGOB,2025/02/05 00:00:00,2025/02/05 23:59:00,0
Grd_1162_10003,Crew_10292,XGOB,2025/02/06 00:00:00,2025/02/06 23:59:00,0
Grd_1162_10004,Crew_10292,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_3018_10000,Crew_10294,XGOB,2025/02/05 00:00:00,2025/02/05 23:59:00,0
Grd_1096_10000,Crew_10297,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_2379_10000,Crew_10298,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1012_10000,Crew_10304,XGOB,2025/02/02 08:00:00,2025/02/02 18:00:00,1
Grd_1012_10001,Crew_10304,XGOB,2025/02/03 08:00:00,2025/02/03 18:00:00,1
Grd_1012_10002,Crew_10304,XGOB,2025/02/04 08:00:00,2025/02/04 18:00:00,1
Grd_1012_10003,Crew_10304,XGOB,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_3104_10000,Crew_10305,XGOB,2025/02/04 08:00:00,2025/02/04 18:00:00,1
Grd_3104_10001,Crew_10305,XGOB,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_3104_10002,Crew_10305,XGOB,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_3104_10003,Crew_10305,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_3104_10004,Crew_10305,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_1620_10000,Crew_10306,UQLN,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_3041_10000,Crew_10309,XGOB,2025/02/02 08:00:00,2025/02/02 18:00:00,1
Grd_3041_10001,Crew_10309,XGOB,2025/02/03 08:00:00,2025/02/03 18:00:00,1
Grd_3041_10002,Crew_10309,XGOB,2025/02/04 08:00:00,2025/02/04 18:00:00,1
Grd_3041_10003,Crew_10309,XGOB,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_3041_10004,Crew_10309,XGOB,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_3041_10005,Crew_10309,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1202_10000,Crew_10310,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1202_10001,Crew_10310,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_2387_10000,Crew_10313,UQLN,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_2355_10000,Crew_10320,SNFR,2025/02/02 00:00:00,2025/02/02 23:59:00,0
Grd_1323_10000,Crew_10322,SNFR,2025/02/02 08:00:00,2025/02/02 18:00:00,1
Grd_1524_10000,Crew_10323,XGOB,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_1524_10001,Crew_10323,XGOB,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_1524_10002,Crew_10323,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_20_10000,Crew_10332,UQLN,2025/02/02 00:00:00,2025/02/02 23:59:00,0
