crewId,taskId,isDDH
Crew_10023,Flt_15471,0
Crew_10023,Flt_15782,0
Crew_10023,Flt_15939,0
Crew_10026,ddh_10622,1
Crew_10026,ddh_10131,1
Crew_10028,ddh_10118,1
Crew_10028,ddh_10464,1
Crew_10028,ddh_12457,1
Crew_10028,ddh_12394,1
Crew_10028,Flt_13774,0
Crew_10028,Flt_13932,0
Crew_10028,ddh_12180,1
Crew_10028,ddh_11982,1
Crew_10028,ddh_11306,1
Crew_10028,ddh_11400,1
Crew_10028,ddh_11661,1
Crew_10030,ddh_13285,1
Crew_10030,ddh_13132,1
Crew_10030,ddh_12349,1
Crew_10030,ddh_12556,1
Crew_10030,Flt_13745,0
Crew_10030,Flt_13900,0
Crew_10030,Flt_14040,0
Crew_10030,Flt_14564,0
Crew_10030,Flt_14730,0
Crew_10030,Flt_16365,0
Crew_10030,Flt_16587,0
Crew_10030,Flt_16684,0
Crew_10030,ddh_13139,1
Crew_10030,ddh_12356,1
Crew_10030,ddh_12518,1
Crew_10030,ddh_13175,1
Crew_10030,Flt_17344,0
Crew_10030,Flt_17452,0
Crew_10030,Flt_17623,0
Crew_10031,Flt_13952,0
Crew_10031,Flt_14076,0
Crew_10031,Flt_14876,0
Crew_10031,Flt_14916,0
Crew_10031,Flt_15484,0
Crew_10031,Flt_15525,0
Crew_10031,ddh_12246,1
Crew_10031,ddh_12462,1
Crew_10031,ddh_13236,1
Crew_10031,ddh_13200,1
Crew_10031,ddh_12418,1
Crew_10034,Flt_13865,0
Crew_10034,Flt_14011,0
Crew_10034,Flt_14125,0
Crew_10034,ddh_11982,1
Crew_10034,ddh_11314,1
Crew_10034,ddh_11974,1
Crew_10034,Flt_14950,0
Crew_10034,Flt_15122,0
Crew_10034,Flt_15234,0
Crew_10034,Flt_15572,0
Crew_10034,Flt_15786,0
Crew_10034,Flt_15880,0
Crew_10034,ddh_12642,1
Crew_10034,ddh_13291,1
Crew_10034,ddh_11492,1
Crew_10034,ddh_13328,1
Crew_10034,ddh_11559,1
Crew_10034,ddh_13157,1
Crew_10035,ddh_10046,1
Crew_10035,ddh_12601,1
Crew_10035,ddh_12232,1
Crew_10035,ddh_10592,1
Crew_10035,Flt_13996,0
Crew_10035,Flt_14209,0
Crew_10035,Flt_14492,0
Crew_10035,Flt_14624,0
Crew_10035,Flt_14735,0
Crew_10035,Flt_14849,0
Crew_10035,Flt_16242,0
Crew_10035,Flt_16372,0
Crew_10035,Flt_16758,0
Crew_10035,Flt_17074,0
Crew_10035,ddh_12554,1
Crew_10035,ddh_13140,1
Crew_10035,ddh_12114,1
Crew_10035,ddh_12492,1
Crew_10035,ddh_13230,1
Crew_10040,ddh_10384,1
Crew_10040,ddh_12907,1
Crew_10040,ddh_13357,1
Crew_10040,ddh_12142,1
Crew_10040,Flt_13924,0
Crew_10040,Flt_14035,0
Crew_10040,Flt_14154,0
Crew_10040,ddh_12369,1
Crew_10040,ddh_13270,1
Crew_10044,ddh_11656,1
Crew_10044,ddh_11696,1
Crew_10044,Flt_15071,0
Crew_10044,Flt_15169,0
Crew_10044,ddh_13172,1
Crew_10044,ddh_12200,1
Crew_10044,ddh_12777,1
Crew_10044,ddh_12786,1
Crew_10044,ddh_11859,1
Crew_10044,Flt_16271,0
Crew_10044,Flt_16411,0
Crew_10044,ddh_11941,1
Crew_10044,Flt_16945,0
Crew_10044,Flt_17052,0
Crew_10044,ddh_12780,1
Crew_10044,ddh_11880,1
Crew_10044,ddh_12195,1
Crew_10044,ddh_13320,1
Crew_10045,ddh_10137,1
Crew_10045,ddh_10139,1
Crew_10045,ddh_11639,1
Crew_10045,Flt_14737,0
Crew_10045,Flt_16211,0
Crew_10045,Flt_16394,0
Crew_10045,Flt_16507,0
Crew_10045,ddh_11995,1
Crew_10045,Flt_16932,0
Crew_10045,Flt_17037,0
Crew_10045,Flt_17183,0
Crew_10045,ddh_13265,1
Crew_10045,Flt_17530,0
Crew_10045,Flt_17771,0
Crew_10046,ddh_10622,1
Crew_10046,ddh_10540,1
Crew_10046,ddh_10529,1
Crew_10046,ddh_10157,1
Crew_10047,ddh_10344,1
Crew_10048,ddh_10367,1
Crew_10048,ddh_10369,1
Crew_10048,Flt_14064,0
Crew_10048,Flt_14261,0
Crew_10048,Flt_14656,0
Crew_10048,Flt_16139,0
Crew_10048,Flt_16398,0
Crew_10048,Flt_17152,0
Crew_10048,ddh_13275,1
Crew_10051,ddh_13267,1
Crew_10051,ddh_10730,1
Crew_10051,ddh_12332,1
Crew_10051,ddh_10874,1
Crew_10051,Flt_15490,0
Crew_10051,Flt_15517,0
Crew_10051,Flt_16076,0
Crew_10051,Flt_16123,0
Crew_10051,ddh_13057,1
Crew_10051,ddh_12616,1
Crew_10051,ddh_12922,1
Crew_10051,ddh_11645,1
Crew_10051,ddh_11726,1
Crew_10052,ddh_10489,1
Crew_10052,Flt_14263,0
Crew_10052,Flt_14723,0
Crew_10052,Flt_14864,0
Crew_10052,Flt_16462,0
Crew_10052,Flt_16595,0
Crew_10052,Flt_16930,0
Crew_10052,Flt_17197,0
Crew_10052,Flt_17280,0
Crew_10052,ddh_13293,1
Crew_10052,ddh_12168,1
Crew_10052,ddh_11605,1
Crew_10052,ddh_11618,1
Crew_10054,ddh_12376,1
Crew_10054,ddh_10201,1
Crew_10054,ddh_12988,1
Crew_10054,ddh_10129,1
Crew_10054,Flt_14236,0
Crew_10054,ddh_11659,1
Crew_10054,ddh_11696,1
Crew_10054,ddh_12344,1
Crew_10054,ddh_11386,1
Crew_10054,Flt_16915,0
Crew_10054,Flt_17196,0
Crew_10054,Flt_17448,0
Crew_10054,Flt_17632,0
Crew_10054,ddh_12132,1
Crew_10055,ddh_10078,1
Crew_10055,ddh_10394,1
Crew_10055,ddh_12377,1
Crew_10055,ddh_10826,1
Crew_10055,Flt_13762,0
Crew_10055,Flt_14496,0
Crew_10055,Flt_14708,0
Crew_10055,Flt_16336,0
Crew_10055,Flt_16532,0
Crew_10055,Flt_16645,0
Crew_10055,ddh_11526,1
Crew_10056,ddh_12412,1
Crew_10056,ddh_12160,1
Crew_10056,ddh_10391,1
Crew_10056,ddh_11926,1
Crew_10056,Flt_13732,0
Crew_10056,Flt_13828,0
Crew_10056,Flt_14000,0
Crew_10056,Flt_14098,0
Crew_10056,ddh_12639,1
Crew_10056,ddh_11982,1
Crew_10056,ddh_12424,1
Crew_10056,ddh_12064,1
Crew_10056,ddh_13117,1
Crew_10056,Flt_16114,0
Crew_10056,Flt_17262,0
Crew_10056,Flt_17297,0
Crew_10056,ddh_11608,1
Crew_10058,ddh_10265,1
Crew_10058,ddh_10506,1
Crew_10058,ddh_10514,1
Crew_10058,ddh_10148,1
Crew_10058,Flt_13862,0
Crew_10058,Flt_14136,0
Crew_10058,Flt_14817,0
Crew_10058,Flt_16509,0
Crew_10058,Flt_16624,0
Crew_10058,Flt_16713,0
Crew_10058,Flt_16710,0
Crew_10058,Flt_17367,0
Crew_10058,Flt_17482,0
Crew_10058,Flt_17613,0
Crew_10058,ddh_11808,1
Crew_10059,Flt_14071,0
Crew_10059,Flt_14342,0
Crew_10059,Flt_14453,0
Crew_10059,Flt_14622,0
Crew_10059,Flt_14974,0
Crew_10059,Flt_15190,0
Crew_10059,Flt_15283,0
Crew_10059,ddh_12641,1
Crew_10059,ddh_12417,1
Crew_10059,ddh_13245,1
Crew_10059,ddh_12156,1
Crew_10059,ddh_11715,1
Crew_10059,Flt_17441,0
Crew_10059,Flt_17665,0
Crew_10063,ddh_10075,1
Crew_10063,ddh_10618,1
Crew_10063,Flt_13767,0
Crew_10063,ddh_12945,1
Crew_10063,ddh_12126,1
Crew_10063,Flt_14462,0
Crew_10063,Flt_14592,0
Crew_10063,Flt_16512,0
Crew_10063,Flt_16658,0
Crew_10063,ddh_12671,1
Crew_10063,ddh_13067,1
Crew_10063,ddh_13130,1
Crew_10063,ddh_12473,1
Crew_10063,Flt_17467,0
Crew_10063,Flt_17589,0
Crew_10063,ddh_11817,1
Crew_10063,ddh_13185,1
Crew_10064,Flt_13990,0
Crew_10064,Flt_14180,0
Crew_10064,Flt_14909,0
Crew_10064,Flt_14992,0
Crew_10064,Flt_15691,0
Crew_10064,Flt_15882,0
Crew_10064,Flt_17551,0
Crew_10064,Flt_17695,0
Crew_10064,Flt_17765,0
Crew_10064,ddh_13266,1
Crew_10065,ddh_12772,1
Crew_10065,ddh_11728,1
Crew_10065,ddh_10374,1
Crew_10065,Flt_13736,0
Crew_10065,Flt_13959,0
Crew_10065,Flt_14664,0
Crew_10065,Flt_14858,0
Crew_10065,Flt_16264,0
Crew_10065,Flt_16461,0
Crew_10065,Flt_16982,0
Crew_10065,Flt_17189,0
Crew_10065,Flt_17468,0
Crew_10065,Flt_17609,0
Crew_10066,ddh_10132,1
Crew_10066,ddh_10134,1
Crew_10066,ddh_11648,1
Crew_10066,Flt_14256,0
Crew_10066,ddh_11312,1
Crew_10066,ddh_12163,1
Crew_10066,ddh_12604,1
Crew_10066,ddh_12784,1
Crew_10066,Flt_16188,0
Crew_10066,Flt_16280,0
Crew_10066,Flt_16375,0
Crew_10066,Flt_16481,0
Crew_10066,ddh_12391,1
Crew_10066,ddh_11663,1
Crew_10068,ddh_12646,1
Crew_10068,ddh_12457,1
Crew_10068,ddh_13222,1
Crew_10068,ddh_12727,1
Crew_10068,Flt_13807,0
Crew_10068,Flt_13957,0
Crew_10068,ddh_11748,1
Crew_10068,ddh_13270,1
Crew_10068,ddh_12568,1
Crew_10068,ddh_13198,1
Crew_10068,ddh_11678,1
Crew_10068,Flt_16854,0
Crew_10068,Flt_17147,0
Crew_10068,ddh_13140,1
Crew_10068,ddh_12249,1
Crew_10068,ddh_13122,1
Crew_10068,ddh_13239,1
Crew_10069,ddh_13285,1
Crew_10069,ddh_12997,1
Crew_10069,ddh_12349,1
Crew_10069,ddh_12439,1
Crew_10069,Flt_14074,0
Crew_10069,Flt_14269,0
Crew_10069,ddh_13288,1
Crew_10069,ddh_12424,1
Crew_10069,ddh_12352,1
Crew_10069,ddh_12937,1
Crew_10069,ddh_11983,1
Crew_10069,Flt_16144,0
Crew_10069,Flt_16299,0
Crew_10069,Flt_16447,0
Crew_10069,Flt_17035,0
Crew_10069,Flt_17176,0
Crew_10069,Flt_17282,0
Crew_10069,ddh_13005,1
Crew_10069,ddh_12069,1
Crew_10069,ddh_12447,1
Crew_10070,ddh_10554,1
Crew_10070,ddh_11500,1
Crew_10070,ddh_11557,1
Crew_10070,ddh_11655,1
Crew_10070,ddh_12483,1
Crew_10070,ddh_11853,1
Crew_10071,ddh_10137,1
Crew_10071,ddh_10139,1
Crew_10071,ddh_11110,1
Crew_10071,Flt_14157,0
Crew_10071,ddh_13260,1
Crew_10071,ddh_12568,1
Crew_10071,Flt_14838,0
Crew_10071,ddh_12317,1
Crew_10071,ddh_13064,1
Crew_10071,ddh_11885,1
Crew_10071,ddh_11415,1
Crew_10071,ddh_11429,1
Crew_10071,Flt_17421,0
Crew_10071,Flt_17733,0
Crew_10072,ddh_12376,1
Crew_10072,ddh_10398,1
Crew_10072,ddh_10081,1
Crew_10072,Flt_13958,0
Crew_10072,Flt_14164,0
Crew_10072,Flt_14273,0
Crew_10072,ddh_11659,1
Crew_10072,ddh_11696,1
Crew_10072,ddh_12983,1
Crew_10072,ddh_13064,1
Crew_10072,ddh_13127,1
Crew_10072,Flt_16733,0
Crew_10072,Flt_16856,0
Crew_10072,Flt_17005,0
Crew_10072,Flt_17677,0
Crew_10072,Flt_17770,0
Crew_10073,ddh_12376,1
Crew_10073,ddh_10483,1
Crew_10073,ddh_10121,1
Crew_10073,Flt_14228,0
Crew_10073,Flt_14319,0
Crew_10073,Flt_16105,0
Crew_10073,Flt_16192,0
Crew_10073,Flt_16893,0
Crew_10073,Flt_17067,0
Crew_10073,Flt_17424,0
Crew_10073,Flt_17628,0
Crew_10073,Flt_17730,0
Crew_10073,ddh_13185,1
Crew_10074,ddh_12997,1
Crew_10074,ddh_12061,1
Crew_10074,ddh_12439,1
Crew_10074,ddh_11746,1
Crew_10074,Flt_13786,0
Crew_10074,Flt_13926,0
Crew_10074,Flt_14038,0
Crew_10074,Flt_14555,0
Crew_10074,Flt_14740,0
Crew_10074,Flt_14814,0
Crew_10074,ddh_13261,1
Crew_10074,Flt_16392,0
Crew_10074,Flt_16465,0
Crew_10074,Flt_16618,0
Crew_10074,ddh_13139,1
Crew_10074,ddh_12113,1
Crew_10074,ddh_11960,1
Crew_10074,ddh_13148,1
Crew_10074,ddh_13275,1
Crew_10075,ddh_10305,1
Crew_10075,Flt_14240,0
Crew_10075,Flt_14329,0
Crew_10075,Flt_14889,0
Crew_10075,ddh_13289,1
Crew_10075,ddh_13244,1
Crew_10075,ddh_12227,1
Crew_10075,ddh_12938,1
Crew_10075,Flt_16731,0
Crew_10075,Flt_16872,0
Crew_10075,Flt_16979,0
Crew_10075,Flt_17705,0
Crew_10075,ddh_13266,1
Crew_10078,ddh_10554,1
Crew_10078,ddh_11288,1
Crew_10078,ddh_11302,1
Crew_10078,ddh_13000,1
Crew_10078,ddh_13108,1
Crew_10078,Flt_16163,0
Crew_10078,Flt_16319,0
Crew_10078,ddh_12184,1
Crew_10078,ddh_11986,1
Crew_10078,ddh_11528,1
Crew_10078,ddh_11564,1
Crew_10078,ddh_11590,1
Crew_10083,ddh_13267,1
Crew_10083,ddh_10514,1
Crew_10083,ddh_12511,1
Crew_10083,Flt_13769,0
Crew_10083,Flt_13913,0
Crew_10083,ddh_11883,1
Crew_10083,ddh_12927,1
Crew_10083,Flt_14550,0
Crew_10083,Flt_14663,0
Crew_10083,Flt_16187,0
Crew_10083,Flt_16467,0
Crew_10083,Flt_17004,0
Crew_10083,Flt_17185,0
Crew_10083,ddh_11588,1
Crew_10083,ddh_12762,1
Crew_10083,ddh_11835,1
Crew_10083,ddh_12564,1
Crew_10085,Flt_13754,0
Crew_10085,Flt_14101,0
Crew_10085,Flt_14464,0
Crew_10085,Flt_14609,0
Crew_10085,Flt_14736,0
Crew_10085,ddh_13180,1
Crew_10085,ddh_11687,1
Crew_10087,ddh_10137,1
Crew_10087,ddh_11293,1
Crew_10087,ddh_11650,1
Crew_10087,Flt_16633,0
Crew_10087,Flt_17002,0
Crew_10087,Flt_17148,0
Crew_10087,Flt_17266,0
Crew_10087,ddh_11587,1
Crew_10088,ddh_10305,1
Crew_10088,Flt_15181,0
Crew_10088,Flt_15320,0
Crew_10088,Flt_15439,0
Crew_10088,ddh_13002,1
Crew_10088,ddh_12354,1
Crew_10088,ddh_12516,1
Crew_10088,ddh_13191,1
Crew_10088,Flt_16197,0
Crew_10088,Flt_16352,0
Crew_10088,Flt_16561,0
Crew_10088,Flt_16843,0
Crew_10088,Flt_17013,0
Crew_10089,Flt_14028,0
Crew_10089,Flt_14198,0
Crew_10089,Flt_14700,0
Crew_10089,Flt_14848,0
Crew_10089,Flt_15272,0
Crew_10089,Flt_15437,0
Crew_10089,Flt_15832,0
Crew_10089,Flt_15972,0
Crew_10089,ddh_11482,1
Crew_10089,ddh_12058,1
Crew_10089,ddh_12355,1
Crew_10089,ddh_12517,1
Crew_10089,ddh_13192,1
Crew_10090,ddh_10586,1
Crew_10090,ddh_10519,1
Crew_10090,ddh_11989,1
Crew_10090,ddh_11007,1
Crew_10090,Flt_13830,0
Crew_10090,Flt_13962,0
Crew_10090,ddh_13107,1
Crew_10090,ddh_13197,1
Crew_10090,ddh_13288,1
Crew_10090,ddh_12055,1
Crew_10090,ddh_11965,1
Crew_10090,Flt_16164,0
Crew_10090,Flt_16283,0
Crew_10090,Flt_16399,0
Crew_10090,Flt_16736,0
Crew_10090,Flt_16887,0
Crew_10090,Flt_17054,0
Crew_10090,ddh_11996,1
Crew_10090,ddh_12384,1
Crew_10090,ddh_11582,1
Crew_10091,ddh_10331,1
Crew_10091,Flt_14304,0
Crew_10091,Flt_14327,0
Crew_10091,Flt_16521,0
Crew_10091,Flt_16929,0
Crew_10091,ddh_11565,1
Crew_10091,ddh_13184,1
Crew_10091,ddh_13221,1
Crew_10091,ddh_13248,1
Crew_10091,ddh_13113,1
Crew_10093,ddh_10075,1
Crew_10093,ddh_10076,1
Crew_10093,ddh_13349,1
Crew_10093,ddh_12727,1
Crew_10093,Flt_13814,0
Crew_10093,Flt_13968,0
Crew_10093,ddh_13170,1
Crew_10093,ddh_12711,1
Crew_10093,ddh_11686,1
Crew_10093,ddh_11696,1
Crew_10093,ddh_13253,1
Crew_10093,Flt_16706,0
Crew_10093,Flt_16705,0
Crew_10093,Flt_17429,0
Crew_10093,Flt_17597,0
Crew_10095,ddh_10265,1
Crew_10095,ddh_13355,1
Crew_10095,ddh_12223,1
Crew_10095,ddh_11953,1
Crew_10095,Flt_13837,0
Crew_10095,Flt_13969,0
Crew_10095,ddh_13107,1
Crew_10095,ddh_13179,1
Crew_10095,ddh_13288,1
Crew_10095,ddh_13000,1
Crew_10095,ddh_12343,1
Crew_10095,Flt_16172,0
Crew_10095,Flt_16272,0
Crew_10095,Flt_16397,0
Crew_10095,Flt_16498,0
Crew_10095,ddh_12733,1
Crew_10095,ddh_13292,1
Crew_10095,ddh_13004,1
Crew_10095,ddh_12068,1
Crew_10095,ddh_12599,1
Crew_10095,Flt_17318,0
Crew_10095,Flt_17298,0
Crew_10097,Flt_13904,0
Crew_10097,Flt_13995,0
Crew_10097,Flt_14100,0
Crew_10097,Flt_14179,0
Crew_10097,Flt_15113,0
Crew_10097,Flt_15208,0
Crew_10097,Flt_15305,0
Crew_10097,Flt_15626,0
Crew_10097,Flt_15750,0
Crew_10097,Flt_15866,0
Crew_10097,Flt_17634,0
Crew_10097,Flt_17746,0
Crew_10098,ddh_10305,1
Crew_10098,Flt_14034,0
Crew_10098,Flt_14158,0
Crew_10098,Flt_14283,0
Crew_10098,ddh_11312,1
Crew_10098,ddh_12802,1
Crew_10098,ddh_12433,1
Crew_10098,ddh_13261,1
Crew_10098,ddh_12571,1
Crew_10098,Flt_16655,0
Crew_10098,Flt_17434,0
Crew_10098,Flt_17595,0
Crew_10099,ddh_13285,1
Crew_10099,ddh_12997,1
Crew_10099,ddh_12241,1
Crew_10099,ddh_13114,1
Crew_10099,Flt_13773,0
Crew_10099,Flt_13989,0
Crew_10099,Flt_14359,0
Crew_10099,ddh_12946,1
Crew_10099,ddh_12856,1
Crew_10099,ddh_12253,1
Crew_10099,ddh_11356,1
Crew_10099,ddh_11642,1
Crew_10099,Flt_16912,0
Crew_10099,Flt_17092,0
Crew_10099,ddh_11790,1
Crew_10099,ddh_12735,1
Crew_10103,ddh_10344,1
Crew_10103,ddh_10345,1
Crew_10103,ddh_10048,1
Crew_10103,Flt_13846,0
Crew_10103,Flt_14178,0
Crew_10103,Flt_14578,0
Crew_10103,Flt_14769,0
Crew_10103,Flt_14871,0
Crew_10103,ddh_13001,1
Crew_10103,ddh_12245,1
Crew_10103,ddh_12461,1
Crew_10103,ddh_12452,1
Crew_10103,Flt_16716,0
Crew_10103,Flt_16813,0
Crew_10103,Flt_16987,0
Crew_10103,Flt_17076,0
Crew_10103,ddh_12644,1
Crew_10103,ddh_11574,1
Crew_10103,ddh_11593,1
Crew_10103,ddh_12357,1
Crew_10103,ddh_13122,1
Crew_10104,ddh_10568,1
Crew_10104,ddh_10108,1
Crew_10104,Flt_15109,0
Crew_10104,Flt_15269,0
Crew_10104,Flt_15387,0
Crew_10104,ddh_11415,1
Crew_10104,ddh_11416,1
Crew_10105,ddh_10367,1
Crew_10105,ddh_13051,1
Crew_10105,ddh_10400,1
Crew_10105,ddh_11010,1
Crew_10105,Flt_13985,0
Crew_10105,Flt_14121,0
Crew_10105,Flt_14239,0
Crew_10105,Flt_14487,0
Crew_10105,Flt_14646,0
Crew_10105,Flt_14832,0
Crew_10105,Flt_16177,0
Crew_10105,Flt_16293,0
Crew_10105,Flt_16424,0
Crew_10105,Flt_16889,0
Crew_10105,Flt_17017,0
Crew_10105,Flt_17134,0
Crew_10105,ddh_11572,1
Crew_10105,ddh_11595,1
Crew_10105,ddh_12132,1
Crew_10106,ddh_10511,1
Crew_10106,ddh_13360,1
Crew_10106,ddh_10181,1
Crew_10106,Flt_13757,0
Crew_10106,Flt_13994,0
Crew_10106,ddh_11928,1
Crew_10106,ddh_13260,1
Crew_10106,ddh_12568,1
Crew_10106,Flt_14856,0
Crew_10106,Flt_16246,0
Crew_10106,Flt_16385,0
Crew_10106,Flt_16518,0
Crew_10106,Flt_16910,0
Crew_10106,Flt_17006,0
Crew_10106,Flt_17100,0
Crew_10106,Flt_17538,0
Crew_10106,Flt_17726,0
Crew_10107,ddh_12772,1
Crew_10107,ddh_12529,1
Crew_10107,ddh_13276,1
Crew_10107,ddh_13177,1
Crew_10107,Flt_13853,0
Crew_10107,Flt_13956,0
Crew_10107,Flt_14069,0
Crew_10107,Flt_14172,0
Crew_10107,Flt_14868,0
Crew_10107,ddh_12668,1
Crew_10107,ddh_12893,1
Crew_10107,ddh_12218,1
Crew_10107,ddh_12857,1
Crew_10107,Flt_16727,0
Crew_10107,Flt_16850,0
Crew_10107,Flt_16998,0
Crew_10107,Flt_17414,0
Crew_10107,Flt_17563,0
Crew_10107,Flt_17681,0
Crew_10107,ddh_13185,1
Crew_10108,Flt_13845,0
Crew_10108,Flt_13993,0
Crew_10108,Flt_14202,0
Crew_10108,Flt_14727,0
Crew_10108,Flt_14978,0
Crew_10108,Flt_15115,0
Crew_10108,Flt_15537,0
Crew_10108,Flt_15804,0
Crew_10108,Flt_17307,0
Crew_10108,Flt_17447,0
Crew_10108,Flt_17565,0
Crew_10109,ddh_10554,1
Crew_10109,ddh_11391,1
Crew_10113,ddh_12412,1
Crew_10113,ddh_13240,1
Crew_10113,ddh_12223,1
Crew_10113,ddh_10187,1
Crew_10113,Flt_14223,0
Crew_10113,ddh_13000,1
Crew_10113,ddh_12352,1
Crew_10113,ddh_11956,1
Crew_10113,ddh_12451,1
Crew_10113,Flt_16131,0
Crew_10113,Flt_16437,0
Crew_10113,Flt_16805,0
Crew_10113,Flt_16925,0
Crew_10113,Flt_17757,0
Crew_10114,ddh_10367,1
Crew_10114,ddh_12763,1
Crew_10114,ddh_11989,1
Crew_10114,Flt_13737,0
Crew_10114,Flt_14079,0
Crew_10114,Flt_14623,0
Crew_10114,Flt_14799,0
Crew_10114,Flt_16180,0
Crew_10114,Flt_16329,0
Crew_10114,Flt_16459,0
Crew_10114,Flt_16544,0
Crew_10114,Flt_17049,0
Crew_10114,Flt_17132,0
Crew_10114,Flt_17186,0
Crew_10114,ddh_11587,1
Crew_10115,ddh_12376,1
Crew_10115,ddh_10554,1
Crew_10115,ddh_10555,1
Crew_10116,ddh_10075,1
Crew_10116,ddh_10300,1
Crew_10116,ddh_11755,1
Crew_10116,ddh_10740,1
Crew_10116,Flt_13897,0
Crew_10116,Flt_14024,0
Crew_10116,Flt_16015,0
Crew_10116,ddh_11480,1
Crew_10116,ddh_11491,1
Crew_10116,ddh_11575,1
